bw	num	pct	qlen	maxq	avgq	maxd	avgd	rate
2	6	0.98	6	124.5	18.0	486	70	242.1 (0.95)
2	6	0.98	7	124.5	16.5	486	64	242.2 (0.95)
2	6	0.98	8	124.5	15.8	486	61	242.2 (0.95)
2	6	1.00	2	124.5	85.7	486	334	246.9 (0.96)
2	6	1.00	3	124.5	85.7	486	334	246.9 (0.96)
2	6	1.00	4	124.5	85.7	486	334	246.9 (0.96)
2	6	1.00	5	124.5	85.7	486	334	246.9 (0.96)
2	6	1.00	6	124.5	85.7	486	334	246.9 (0.96)
2	6	1.00	7	124.5	85.7	486	334	246.9 (0.96)
2	6	1.00	8	124.5	85.7	486	334	246.9 (0.96)
2	8	0.50	2	28.5	0.1	111	0	106.5 (0.42)
2	8	0.50	3	34.5	0.2	134	0	118.6 (0.46)
2	8	0.50	4	40.5	0.1	158	0	121.6 (0.47)
2	8	0.50	5	46.5	0.2	181	0	122.5 (0.48)
2	8	0.50	6	46.5	0.2	181	0	123.3 (0.48)
2	8	0.50	7	46.5	0.1	181	0	123.7 (0.48)
2	8	0.50	8	46.5	0.2	181	0	123.8 (0.48)
2	8	0.52	2	28.5	0.1	111	0	110.2 (0.43)
2	8	0.52	3	34.5	0.2	134	0	122.6 (0.48)
2	8	0.52	4	40.5	0.1	158	0	125.2 (0.49)
2	8	0.52	5	46.5	0.2	181	0	127.5 (0.50)
2	8	0.52	6	46.5	0.2	181	0	128.2 (0.50)
2	8	0.52	7	46.5	0.2	181	0	128.7 (0.50)
2	8	0.52	8	46.5	0.1	181	0	129.0 (0.50)
2	8	0.54	2	28.5	0.1	111	0	115.6 (0.45)
2	8	0.54	3	34.5	0.1	134	0	127.4 (0.50)
2	8	0.54	4	40.5	0.1	158	0	127.7 (0.50)
2	8	0.54	5	46.5	0.1	181	0	128.6 (0.50)
2	8	0.54	6	46.5	0.1	181	0	129.4 (0.51)
2	8	0.54	7	46.5	0.2	181	0	130.1 (0.51)
2	8	0.54	8	46.5	0.2	181	0	131.9 (0.52)
2	8	0.56	2	28.5	0.2	111	0	114.1 (0.45)
2	8	0.56	3	34.5	0.2	134	0	131.5 (0.51)
2	8	0.56	4	40.5	0.1	158	0	134.3 (0.52)
2	8	0.56	5	46.5	0.2	181	0	132.9 (0.52)
2	8	0.56	6	46.5	0.2	181	0	133.8 (0.52)
2	8	0.56	7	46.5	0.1	181	0	135.3 (0.53)
2	8	0.56	8	46.5	0.1	181	0	136.8 (0.53)
2	8	0.58	2	34.5	0.2	134	0	118.1 (0.46)
2	8	0.58	3	40.5	0.3	158	1	134.9 (0.53)
2	8	0.58	4	46.5	0.2	181	0	140.0 (0.55)
2	8	0.58	5	46.5	0.3	181	1	141.6 (0.55)
2	8	0.58	6	46.5	0.1	181	0	142.1 (0.56)
2	8	0.58	7	46.5	0.2	181	0	142.7 (0.56)
2	8	0.58	8	46.5	0.2	181	0	143.1 (0.56)
2	8	0.60	2	34.5	0.2	134	0	122.1 (0.48)
2	8	0.60	3	40.5	0.2	158	0	139.9 (0.55)
2	8	0.60	4	46.5	0.3	181	1	144.5 (0.56)
2	8	0.60	5	46.5	0.2	181	0	146.8 (0.57)
2	8	0.60	6	46.5	0.1	181	0	146.2 (0.57)
2	8	0.60	7	46.5	0.2	181	0	147.7 (0.58)
2	8	0.60	8	46.5	0.3	181	1	147.9 (0.58)
2	8	0.62	2	34.5	0.1	134	0	125.7 (0.49)
2	8	0.62	3	40.5	0.2	158	0	144.9 (0.57)
2	8	0.62	4	46.5	0.2	181	0	149.6 (0.58)
2	8	0.62	5	46.5	0.3	181	1	150.9 (0.59)
2	8	0.62	6	46.5	0.3	181	1	152.1 (0.59)
2	8	0.62	7	46.5	0.2	181	0	152.7 (0.60)
2	8	0.62	8	46.5	0.3	181	1	152.6 (0.60)
2	8	0.64	2	34.5	0.2	134	0	129.1 (0.50)
2	8	0.64	3	40.5	0.3	158	1	148.5 (0.58)
2	8	0.64	4	46.5	0.3	181	1	151.6 (0.59)
2	8	0.64	5	46.5	0.2	181	0	152.3 (0.59)
2	8	0.64	6	46.5	0.2	181	0	153.9 (0.60)
2	8	0.64	7	46.5	0.3	181	1	155.3 (0.61)
2	8	0.64	8	46.5	0.4	181	1	156.2 (0.61)
2	8	0.66	2	34.5	0.3	134	1	134.0 (0.52)
2	8	0.66	3	40.5	0.2	158	0	152.8 (0.60)
2	8	0.66	4	46.5	0.2	181	0	158.1 (0.62)
2	8	0.66	5	46.5	0.4	181	1	158.8 (0.62)
2	8	0.66	6	46.5	0.5	181	1	159.9 (0.62)
2	8	0.66	7	46.5	0.5	181	1	161.6 (0.63)
2	8	0.66	8	46.5	0.5	181	2	162.0 (0.63)
2	8	0.68	2	34.5	0.3	134	1	142.1 (0.56)
2	8	0.68	3	40.5	0.2	158	0	157.7 (0.62)
2	8	0.68	4	46.5	0.2	181	0	162.8 (0.64)
2	8	0.68	5	46.5	0.4	181	1	163.7 (0.64)
2	8	0.68	6	46.5	0.5	181	1	165.6 (0.65)
2	8	0.68	7	46.5	0.6	181	2	166.7 (0.65)
2	8	0.68	8	46.5	0.5	181	1	166.7 (0.65)
2	8	0.70	2	34.5	0.3	134	1	143.9 (0.56)
2	8	0.70	3	40.5	0.3	158	1	162.3 (0.63)
2	8	0.70	4	46.5	0.3	181	1	167.2 (0.65)
2	8	0.70	5	46.5	0.4	181	1	169.3 (0.66)
2	8	0.70	6	46.5	0.5	181	2	169.7 (0.66)
2	8	0.70	7	46.5	0.6	181	2	171.5 (0.67)
2	8	0.70	8	46.5	0.7	181	2	171.4 (0.67)
2	8	0.72	2	40.5	0.4	158	1	149.7 (0.58)
2	8	0.72	3	46.5	0.2	181	0	167.1 (0.65)
2	8	0.72	4	46.5	0.5	181	1	169.3 (0.66)
2	8	0.72	5	46.5	0.4	181	1	171.1 (0.67)
2	8	0.72	6	46.5	0.5	181	1	170.6 (0.67)
2	8	0.72	7	46.5	0.7	181	2	171.2 (0.67)
2	8	0.72	8	46.5	0.7	181	2	170.7 (0.67)
2	8	0.74	2	40.5	0.2	158	0	152.5 (0.60)
2	8	0.74	3	46.5	0.6	181	2	171.4 (0.67)
2	8	0.74	4	46.5	0.8	181	3	174.4 (0.68)
2	8	0.74	5	46.5	0.7	181	2	176.4 (0.69)
2	8	0.74	6	46.5	0.9	181	3	178.2 (0.70)
2	8	0.74	7	46.5	0.8	181	3	178.4 (0.70)
2	8	0.74	8	55.5	0.9	216	3	179.1 (0.70)
2	8	0.76	2	40.5	0.4	158	1	157.2 (0.61)
2	8	0.76	3	46.5	0.8	181	3	176.0 (0.69)
2	8	0.76	4	46.5	0.7	181	2	180.2 (0.70)
2	8	0.76	5	46.5	0.7	181	2	180.2 (0.70)
2	8	0.76	6	46.5	0.8	181	3	181.9 (0.71)
2	8	0.76	7	54.0	0.9	210	3	181.3 (0.71)
2	8	0.76	8	64.5	1.0	251	3	183.7 (0.72)
